哨兵	しょうへい	LHHHH
哨吶	さない	LHHH
哨吶	チャルメラ	LHHHH
哨吶草	チャルメルそう	LHHHHHH
商	しょう	HLL
商い	あきない	LHLLL
商う	あきなう	LHHLL
商運	しょううん	LHHHH
商屋	あきないや	LHHLLL
商家	しょうか	HLLL
商科	しょうか	HLLL
商会	しょうかい	LHHHH
商学	しょうがく	LHHHH
商学士	しょうがくし	LHHLLL
商学博士	しょうがくはくし	LHHHHLLL
商学部	しょうがくぶ	LHHLLL
商慣習	しょうかんしゅう	LHHLLLL
商慣習法	しょうかんしゅうほう	LHHHHHHHH
商館	しょうかん	LHHHH
商機	しょうき	HLLL
商議	しょうぎ	HLLL
商議員	しょうぎいん	LHHLLL
商況	しょうきょう	LHHHH
商業	しょうぎょう	HLLLL
商業化	しょうぎょうか	LHHHHH
商業学	しょうぎょうがく	LHHLLLL
商業学校	しょうぎょうがっこう	LHHHHLLLL
商業銀行	しょうぎょうぎんこう	LHHHHLLLL
商業高等学校	しょうぎょうこうとうがっこう	LHHHHHHHHLLLL
商業資本	しょうぎょうしほん	LHHHHLLL
商業主義	しょうぎょうしゅぎ	LHHHHLL
商業手形	しょうぎょうてがた	LHHHHLLL
商業信用状	しょうぎょうしんようじょう	LHHHHHHHHHH
商業登記	しょうぎょうとうき	LHHHHLLL
商業都市	しょうぎょうとし	LHHHHLL
商業道徳	しょうぎょうどうとく	LHHHHLLLL
商業美術	しょうぎょうびじゅつ	LHHHHLLL
商業文	しょうぎょうぶん	LHHLLLL
商業放送	しょうぎょうほうそう	LHHHHLLLL
商圏	しょうけん	LHHHH
商権	しょうけん	LHHHH
商工	しょうこう	LHHHH
商工会議所	しょうこうかいぎしょ	LHHHHHHHH
商工業	しょうこうぎょう	LHHLLLL
商港	しょうこう	LHHHH
商行為	しょうこうい	LHHLLL
商号	しょうごう	LHHHH
商魂	しょうこん	LHHHH
商才	しょうさい	LHHHH
商材	しょうざい	LHHHH
商事	しょうじ	HLLL
商事会社	しょうじがいしゃ	LHHHLLL
商社	しょうしゃ	HLLL
商取引	しょうとりひき	LHHHLLL
商状	しょうじょう	LHHHH
商人	あきゅうど	LHLLL
商人	あきんど	LHLLL
商人	しょうにん	HLLLL
商人気質	しょうにんかたぎ	LHHHHLLL
商戦	しょうせん	LHHHH
商船	しょうせん	LHHHH
商船学校	しょうせんがっこう	LHHHHLLLL
商船大学	しょうせんだいがく	LHHHHLLLL
商大	しょうだい	LHHHH
商談	しょうだん	LHHHH
商店	しょうてん	HLLLL
商店街	しょうてんがい	LHHLLLL
商店主	しょうてんしゅ	LHHLLL
商売	しょうばい	HLLLL
商売がたき	しょうばいがたき	LHHHHLLL
商売往来	しょうばいおうらい	LHHHHLLLL
商売気	しょうばいぎ	LHHHHH
商売気質	しょうばいかたぎ	LHHHHLLL
商売仇	しょうばいがたき	LHHHHLLL
商売筋	しょうばいすじ	LHHLLLL
商売女	しょうばいおんな	LHHHHLLL
商売人	しょうばいにん	LHHHHHH
商売替え	しょうばいがえ	LHHHHHH
商売敵	しょうばいがたき	LHHHHLLL
商売道具	しょうばいどうぐ	LHHHHLLL
商売柄	しょうばいがら	LHHHHHH
商標	しょうひょう	LHHHH
商標権	しょうひょうけん	LHHLLLL
商標登録	しょうひょうとうろく	LHHHHLLLL
商品	しょうひん	HLLLL
商品化	しょうひんか	LHHHHH
商品化権	しょうひんかけん	LHHHHLLL
商品回転率	しょうひんかいてんりつ	LHHHHHHLLLL
商品券	しょうひんけん	LHHLLLL
商品取引所	しょうひんとりひきじょ	LHHHHHHHHH
商品切手	しょうひんきって	LHHHHLLL
商品名	しょうひんめい	LHHLLLL
商舗	しょうほ	HLLL
商法	しょうほう	HLLLL
商務	しょうむ	HLLL
商務官	しょうむかん	LHHLLL
商用	しょうよう	LHHHH
商用文	しょうようぶん	LHHHHHH
商利	しょうり	HLLL
商略	しょうりゃく	LHHHH
商流	しょうりゅう	LHHHH
商量	しょうりょう	LHHHH
唱える	となえる	LHHLL
唱歌	しょうか	HLLL
唱導	しょうどう	LHHHH
唱道	しょうどう	LHHHH
唱和	しょうわ	LHHH
嘗て	かつて	HLLL
嘗め	なめ	LHL
嘗める	なめる	LHLL
嘗糞	しょうふん	LHHHH
奨め	すすめ	LHHH
奨める	すすめる	LHHHH
奨学	しょうがく	LHHHH
奨学金	しょうがくきん	LHHHHHH
奨学資金	しょうがくしきん	LHHHHLLL
奨学生	しょうがくせい	LHHLLLL
奨励	しょうれい	LHHHH
奨励金	しょうれいきん	LHHHHHH
奨励賞	しょうれいしょう	LHHLLLL
妾	そばめ	LHHL
妾	めかけ	LHHL
妾	わらわ	HLLL
妾出	しょうしゅつ	LHHHH
妾宅	しょうたく	LHHHH
妾腹	しょうふく	LHHHH
妾腹	めかけばら	LHHHHH
妾奉公	めかけぼうこう	LHHHLLLL
娼家	しょうか	HLLL
娼館	しょうかん	LHHHH
娼妓	しょうぎ	HLLL
娼婦	しょうふ	HLLL
娼楼	しょうろう	LHHHH
宵	よい	LHH
宵っぱり	よいっぱり	LHHHHH
宵っ張り	よいっぱり	LHHHHH
宵の口	よいのくち	LHHHHH
宵の明星	よいのみょうじょう	LHHHHHHH
宵闇	よいやみ	LHHHH
宵越し	よいごし	LHHHH
宵宮	よみや	HLLL
宵月	よいづき	LHHHH
宵祭	よいまつり	LHHLLL
宵祭り	よいまつり	LHHLLL
宵山	よいやま	LHHHH
宵寝	よいね	LHHH
宵待草	よいまちぐさ	LHHHLLL
将	しょう	HLL
将に	まさに	HLLL
将官	しょうかん	LHHHH
将棋	しょうぎ	LHHH
将棋指し	しょうぎさし	LHHLLL
将棋倒し	しょうぎだおし	LHHHLLL
将棋盤	しょうぎばん	LHHHHH
将軍	しょうぐん	LHHHH
将軍家	しょうぐんけ	LHHLLL
将軍職	しょうぐんしょく	LHHLLLL
将校	しょうこう	HLLLL
将士	しょうし	HLLL
将帥	しょうすい	LHHHH
将星	しょうせい	LHHHH
将卒	しょうそつ	LHHHH
将兵	しょうへい	HLLLL
将又	はたまた	HLLLL
将来	しょうらい	HLLLL
将来性	しょうらいせい	LHHHHHH
将几	しょうぎ	LHHH
小	さざ	HLL
小	しょう	HLL
小うるさい	こうるさい	LHHHLL
小がら	こがら	LHHH
小ぎれい	こぎれい	LHLLL
小さ	ちいさ	HLLL
小さい	ちいさい	LHHLL
小さじ	こさじ	LHHH
小さな	ちいさな	HLLLL
小さめ	ちいさめ	LHHHH
小さ目	ちいさめ	LHHHH
小せがれ	こせがれ	LHLLL
小ぜり合い	こぜりあい	LHLLLL
小ちゃい	ちいちゃい	LHHLL
小っ恥ずかしい	こっぱずかしい	LHHHHHLL
小の月	しょうのつき	HLLLLL
小ばかにする	こばかにする	LHHHHHH
小ぶり	こぶり	LHHH
小まめ	こまめ	HLLL
小わき	こわき	LHHH
小わっぱ	こわっぱ	LHLLL
小アジア	しょうアジア	LHHLLL
小ブルジョア	しょうブルジョア	LHHLLLL
小葦切	こよしきり	LHLLLL
小安貝	こやすがい	LHHLLL
小暗い	おぐらい	LHHLL
小暗い	こぐらい	LHHHH
小暗がり	こくらがり	LHLLLL
小委員会	しょういいんかい	LHHHLLLL
小意気	こいき	LHHH
小為替	こがわせ	LHLLL
小異	しょうい	HLLL
小一時間	こいちじかん	LHHHLLL
小芋	こいも	LHHH
小鰯鯨	こいわしくじら	LHHHHLLL
小引	しょういん	LHHHH
小陰唇	しょういんしん	LHHLLLL
小宇宙	しょううちゅう	LHHLLL
小雨	こあめ	LHHH
小雨	こさめ	LHHH
小雨	しょうう	HLLL
小臼歯	しょうきゅうし	LHHLLL
小唄	こうた	LHHH
小宴	しょうえん	LHHHH
小猿	こざる	LHHH
小汚い	こぎたない	LHHHLL
小屋	こや	LHL
小屋掛	こやがけ	LHHHH
小屋掛け	こやがけ	LHHHH
小屋根	こやね	LHHH
小屋組	こやぐみ	LHHHH
小屋組み	こやぐみ	LHHHH
小家	しょうか	HLLL
小歌	こうた	LHHH
小火	しょうか	HLLL
小火	ぼや	HLL
小火器	しょうかき	LHHLL
小茄子	こなすび	LHLLL
小荷物	こにもつ	LHLLL
小過	しょうか	HLLL
小我	しょうが	HLLL
小賀玉の木	おがたまのき	LHHHHHL
小賀玉木	おがたまのき	LHHHHHL
小雅	しょうが	LHHH
小会派	しょうかいは	LHHLLL
小回り	こまわり	LHLLL
小芥子	こけし	LHHH
小貝	こがい	LHHH
小学	しょうがく	LHHHH
小学校	しょうがっこう	LHHLLLL
小学生	しょうがくせい	LHHLLLL
小学部	しょうがくぶ	LHHLLL
小額	しょうがく	LHHHH
小笠原猿子	おがさわらましこ	LHHHHHLLL
小笠原大蝙蝠	おがさわらおおこうもり	LHHHHHHHLLLL
小笠原流	おがさわらりゅう	LHHHHHHH
小括弧	しょうかっこ	LHHLLL
小鴨	こがも	LHHH
小冠者	こかんじゃ	LHLLL
小寒	しょうかん	LHHHH
小官	しょうかん	LHHHH
小間	こま	HLL
小間結び	こまむすび	LHHLLL
小間使	こまづかい	LHHLLL
小間使い	こまづかい	LHHLLL
小間物	こまもの	LHHHH
小間物屋	こまものや	LHHHHH
小閑	しょうかん	LHHHH
小企業	しょうきぎょう	LHHLLL
小器	しょうき	HLLL
小奇麗	こぎれい	LHLLL
小気味	こきび	LHHH
小気味	こきみ	LHHH
小気味よい	こきみよい	LHHHLL
小気味好い	こきみよい	LHHHLL
小気味良い	こきみよい	LHHHLL
小規模	しょうきぼ	LHHLL
小菊	こぎく	LHHH
小吉	しょうきち	LHHHH
小休止	しょうきゅうし	LHHLLL
小牛	こうし	LHHH
小魚	こざかな	LHLLL
小京都	しょうきょうと	LHHLLL
小供	こども	LHHH
小競り合い	こぜりあい	LHLLLL
小競合い	こぜりあい	LHLLLL
小業	こわざ	LHHH
小曲	しょうきょく	LHHHH
小玉貝	こたまがい	LHHLLL
小金	こがね	LHHH
小熊	こぐま	LHHH
小熊座	こぐまざ	LHHHH
小型	こがた	LHHH
小型車	こがたしゃ	LHHLL
小形	こがた	LHHH
小径	こみち	LHHH
小径	しょうけい	LHHHH
小憩	しょうけい	LHHHH
小景	しょうけい	LHHHH
小計	しょうけい	LHHHH
小劇場	しょうげきじょう	LHHLLLL
小結	こむすび	LHLLL
小結び	こむすび	LHLLL
小喧しい	こやかましい	LHHHHLL
小犬	こいぬ	LHHH
小犬座	こいぬざ	LHHHH
小見出し	こみだし	LHLLL
小見世	こみせ	LHHH
小賢しい	こざかしい	LHHHLL
小遣	こずかい	HLLLL
小遣	こづかい	HLLLL
小遣い	こずかい	HLLLL
小遣い	こづかい	HLLLL
小遣い銭	こづかいせん	LHHHHHH
小遣い帳	こづかいちょう	LHHHHHH
小遣銭	こづかいせん	LHHHHHH
小遣帳	こづかいちょう	LHHHHHH
小言	こごと	LHHH
小姑	こじゅうと	LHLLL
小姑	こじゅうとめ	LHHHHH
小狐	こぎつね	LHLLL
小狐座	こぎつねざ	LHHHHH
小股	こまた	LHHH
小股掬い	こまたすくい	LHHHLLL
小鼓	こつづみ	LHLLL
小鼓	しょうこ	HLLL
小口	こぐち	LHHH
小口扱い	こぐちあつかい	LHHHLLLL
小康	しょうこう	LHHHH
小康状態	しょうこうじょうたい	LHHHHLLLL
小糠	こぬか	LHHH
小糠雨	こぬかあめ	LHHHLL
小降り	こぶり	LHHH
小高い	こだかい	LHHLL
小刻み	こきざみ	LHLLL
小国	しょうこく	LHHHH
小腰	こごし	LHHH
小骨	こぼね	LHHH
小差	しょうさ	HLLL
小座敷	こざしき	LHLLL
小才	こさい	LHHH
小才	しょうさい	LHHHH
小斎	しょうさい	LHHHH
小細工	こざいく	LHLLL
小鷺	こさぎ	LHHH
小作	こさく	LHHH
小作り	こづくり	LHLLL
小作権	こさくけん	LHHLLL
小作人	こさくにん	LHHHHH
小作農	こさくのう	LHHLLL
小作米	こさくまい	LHHHHH
小作料	こさくりょう	LHHLLL
小策	しょうさく	LHHHH
小匙	こさじ	LHHH
小冊	しょうさつ	LHHHH
小冊子	しょうさっし	LHHLLL
小札	こざね	LHHH
小皿	こざら	LHHH
小山	こやま	LHHH
小使	こづかい	HLLLL
小使い	こづかい	HLLLL
小史	しょうし	HLLL
小子	しょうし	HLLL
小市民	しょうしみん	LHHLLL
小指	こゆび	LHHH
小枝	こえだ	LHHH
小止み	おやみ	LHHH
小止み	こやみ	LHHH
小歯朶	こしだ	LHHH
小事	しょうじ	HLLL
小児	しょうに	HLLL
小児科	しょうにか	LHHHH
小児病	しょうにびょう	LHHHHH
小児麻痺	しょうにまひ	LHHHLL
小児喘息	しょうにぜんそく	LHHHLLLL
小字	こあざ	LHHH
小耳	こみみ	LHHH
小耳木兎	こみみずく	LHHLLL
小実	こざね	LHHH
小社	しょうしゃ	HLLL
小者	こもの	LHHH
小車	おぐるま	LHLLL
小車	こぐるま	LHLLL
小尺	しょうしゃく	LHHHH
小手	こて	LHH
小手先	こてさき	LHHHH
小手調べ	こてしらべ	LHHLLL
小手投げ	こてなげ	LHHHH
小手返し	こてがえし	LHHLLL
小手毬	こでまり	LHLLL
小首	こくび	LHHH
小綬鶏	こじゅけい	LHLLL
小舟	こぶね	LHHH
小銃	しょうじゅう	LHHHH
小出し	こだし	LHHH
小春	こはる	LHHH
小春びより	こはるびより	LHHHLLL
小春日	こはるび	LHHLL
小春日和	こはるびより	LHHHLLL
小循環	しょうじゅんかん	LHHLLLL
小楯	こだて	HLLL
小暑	しょうしょ	HLLL
小書	こがき	LHHH
小書き	こがき	LHHH
小女	こおんな	LHLLL
小女	こめ	LHL
小女	しょうじょ	HLLL
小女子	こうなご	LHHHH
小商い	こあきない	LHLLLL
小商人	こあきんど	LHHLLL
小松	こまつ	LHHH
小松引き	こまつひき	LHHLLL
小松菜	こまつな	LHHHH
小象	こぞう	LHLL
小上がり	こあがり	LHLLL
小上り	こあがり	LHLLL
小乗	しょうじょう	LHHHH
小乗的	しょうじょうてき	LHHHHHH
小乗仏教	しょうじょうぶっきょう	LHHHHLLLL
小職	しょうしょく	LHHHH
小食	しょうしょく	LHHHH
小尻	こじり	LHHH
小信天翁	こあほうどり	LHHLLLL
小心	しょうしん	LHHHH
小心者	しょうしんもの	LHHHHHH
小心翼々	しょうしんよくよく	LHHHHHHHH
小心翼翼	しょうしんよくよく	LHHHHHHHH
小振り	こぶり	LHHH
小新聞	こしんぶん	LHLLLL
小身	しょうしん	LHHHH
小身者	しょうしんもの	LHHHHHH
小辛	こがら	LHHH
小人	こども	LHHH
小人	こびと	LHHH
小人	しょうじん	LHHHH
小人	しょうにん	LHHHH
小人河馬	こびとかば	LHHHLL
小人症	こびとしょう	LHHHHH
小人数	こにんず	LHLLL
小人数	こにんずう	LHLLLL
小水	しょうすい	LHHHH
小粋	こいき	LHHH
小数	しょうすう	LHHLL
小数点	しょうすうてん	LHHLLLL
小杉	こすぎ	LHHH
小杉原	こすぎはら	LHLLLL
小雀	こがら	LHHH
小勢	こぜい	LHHH
小姓	こしょう	LHHH
小成	しょうせい	LHHHH
小正月	こしょうがつ	LHLLLL
小生	しょうせい	HLLLL
小生意気	こなまいき	LHHLLL
小声	こごえ	LHHH
小石	こいし	LHHH
小切れ	こぎれ	LHHH
小切子	こきりこ	LHLLL
小切手	こぎって	LHLLL
小節	こぶし	LHHH
小節	しょうせつ	LHHHH
小説	しょうせつ	LHHHH
小説家	しょうせつか	LHHHHH
小雪	こゆき	LHHH
小雪	しょうせつ	LHHHH
小千鳥	こちどり	LHLLL
小川	おがわ	LHHH
小戦	しょうせん	LHHHH
小船	こぶね	LHHH
小選挙区	しょうせんきょく	LHHHHLL
小選挙区制	しょうせんきょくせい	LHHHHHHHH
小選挙区比例代表並立制	しょうせんきょくひれいだいひょうへいりつせい	LHHHHLLLLLLLLLLLLLLL
小銭	こぜに	LHHH
小前提	しょうぜんてい	LHHLLLL
小善	しょうぜん	LHHHH
小僧	こぞう	LHLL
小倉あん	おぐらあん	LHHHHH
小倉アイス	おぐらアイス	LHHHLLL
小倉織	こくらおり	LHHHHH
小倉百人一首	おぐらひゃくにんいっしゅ	LHHHHHHHLLL
小倉餡	おぐらあん	LHHHHH
小窓	こまど	LHHH
小走り	こばしり	LHLLL
小憎らしい	こにくらしい	LHHHHLL
小足	こあし	LHHH
小袖	こそで	LHHH
小村	こむら	LHHH
小太り	こぶとり	LHLLL
小太鼓	こだいこ	LHLLL
小太刀	こだち	HLLL
小袋	こぶくろ	LHLLL
小隊	しょうたい	LHHHH
小鷹	こたか	LHHH
小鷹狩	こたかがり	LHHHHH
小鷹狩り	こたかがり	LHHHHH
小啄木	こげら	LHHH
小啄木鳥	こげら	LHHH
小宅	しょうたく	LHHHH
小谷渡	こたにわたり	LHHHLLL
小谷渡り	こたにわたり	LHHHLLL
小胆	しょうたん	LHHLL
小男	こおとこ	LHLLL
小知	しょうち	HLLL
小地震	しょうじしん	LHHLLL
小恥ずかしい	こはずかしい	LHHHHLL
小智	しょうち	HLLL
小畜	しょうちく	LHHHH
小竹	ささ	LHH
小忠実	こまめ	HLLL
小昼	こひる	LHHH
小柱	こばしら	LHLLL
小著	しょうちょ	HLLL
小潮	こしお	LHHH
小町	こまち	HLLL
小腸	しょうちょう	HLLLL
小鳥	ことり	LHHH
小槌	こづち	HLLL
小爪	こづめ	LHHH
小庭	こにわ	LHHH
小弟	しょうてい	LHHHH
小敵	しょうてき	LHHHH
小的	こまと	LHHH
小天地	しょうてんち	LHHLLL
小店	こみせ	LHHH
小店	しょうてん	HLLLL
小伝	しょうでん	LHHHH
小田	おだ	LHH
小田原提灯	おだわらぢょうちん	LHHHHLLLL
小田原評定	おだわらひょうじょう	LHHHHLLLL
小都市	しょうとし	LHHLL
小党	しょうとう	LHHHH
小刀	こがたな	LHLLL
小刀	しょうとう	LHHHH
小刀細工	こがたなざいく	LHHHHLLL
小島	こじま	LHHH
小盗人	こぬすびと	LHLLLL
小豆	あずき	LHHL
小豆	しょうず	LHHH
小豆粥	あずきがゆ	LHHLLL
小豆象虫	あずきぞうむし	LHHHLLLL
小豆色	あずきいろ	LHHHHH
小豆飯	あずきめし	LHHLLL
小豆蒄	しょうずく	LHHHH
小頭	こがしら	LHLLL
小頭症	しょうとうしょう	LHHHHHH
小童	こわっぱ	LHLLL
小童	しょうどう	LHHHH
小道	こみち	LHHH
小道具	こどうぐ	LHLLL
小突き回す	こづきまわす	LHHHHLL
小突く	こづく	LHLL
小鍋	こなべ	LHHH
小楢	こなら	LHHH
小難	しょうなん	LHHLL
小難しい	こむずかしい	LHHHHLL
小猫	こねこ	LHLL
小脳	しょうのう	HLLLL
小農	しょうのう	LHHHH
小波	さざなみ	LHHHH
小破	しょうは	HLLL
小馬	こうま	LHHH
小馬座	こうまざ	LHHHH
小馬鹿	こばか	LHHH
小馬鹿にする	こばかにする	LHHHHHH
小買い	こがい	LHHH
小売	こうり	LHHH
小売り	こうり	LHHH
小売り店	こうりてん	LHHLLL
小売商	こうりしょう	LHHLLL
小売値	こうりね	LHHLL
小売店	こうりてん	LHHLLL
小売物価指数	こうりぶっかしすう	LHHHHHHLLL
小麦	こむぎ	LHHH
小麦色	こむぎいろ	LHHHHH
小麦粉	こむぎこ	LHHHH
小箱	こばこ	HLLL
小肌	こはだ	LHHH
小鉢	こばち	HLLL
小発作	しょうほっさ	LHHLLL
小判	こばん	HLLL
小判型	こばんがた	LHHHHH
小判形	こばんがた	LHHHHH
小判鮫	こばんざめ	LHLLLL
小半時	こはんとき	LHHHHL
小半日	こはんにち	LHLLLL
小板	こいた	LHHH
小肥り	こぶとり	LHLLL
小鼻	こばな	LHHH
小膝	こひざ	LHHH
小紐	こひも	LHHH
小百合	さゆり	LHHH
小百姓	こびゃくしょう	LHLLLL
小鰭	こはだ	LHHH
小品	しょうひん	LHHHH
小瓶	こびん	LHHH
小父	おじ	LHH
小父さん	おじさん	LHHHH
小舞	こまい	HLLL
小部	しょうぶ	HLLL
小部屋	こべや	LHHH
小部分	しょうぶぶん	LHHLLL
小幅	こはば	LHHH
小腹	こばら	LHHH
小物	こもの	LHHH
小分け	こわけ	LHHH
小文字	こもじ	LHHH
小兵	こひょう	LHHH
小幣	こぬさ	LHHH
小柄	こがら	LHHH
小柄	こづか	LHHH
小米	こごめ	LHHH
小変	しょうへん	LHHHH
小片	しょうへん	LHHHH
小編	しょうへん	LHHHH
小返り	こがえり	LHLLL
小便	しょうべん	LHHLL
小便	しょんべん	LHHLL
小便臭い	しょうべんくさい	LHHHHHLL
小便袋	しょうべんぶくろ	LHHHHLLL
小母	おば	LHH
小母さん	おばさん	LHHHH
小包	こづつみ	LHLLL
小包み	こづつみ	LHLLL
小包郵便物	こづつみゆうびんぶつ	LHHHHHHLLLL
小法廷	しょうほうてい	LHHLLLL
小胞子	しょうほうし	LHHLLL
小胞体	しょうほうたい	LHHHHHH
小坊主	こぼうず	LHLLL
小望月	こもちづき	LHHLLL
小麻	こぬさ	LHHH
小妹	しょうまい	LHHHH
小繭蜂	こまゆばち	LHHLLL
小満	しょうまん	LHHHH
小味	こあじ	LHHH
小椋鳥	こむくどり	LHHLLL
小娘	こむすめ	LHLLL
小名	しょうみょう	LHHLL
小鳴き	ささなき	LHHHH
小面	しょうめん	LHHLL
小面憎い	こづらにくい	LHHHHLL
小網	しょうもう	LHHHH
小目	こもく	LHHH
小戻り	こもどり	LHLLL
小紋	こもん	HLLL
小門	こもん	LHHH
小夜	さよ	HLL
小夜曲	さよきょく	LHLLL
小夜曲	しょうやきょく	LHHLLL
小夜時雨	さよしぐれ	LHHLLL
小夜鳴き鳥	さよなきどり	LHHHLLL
小夜嵐	さよあらし	LHHLLL
小夜啼鳥	さよなきどり	LHHHLLL
小野	おの	HLL
小役人	こやくにん	LHLLLL
小躍り	こおどり	LHLLL
小勇	しょうゆう	LHHHH
小用	こよう	LHHH
小用	しょうよう	LHHHH
小羊	こひつじ	LHHLL
小羊歯	こしだ	LHHH
小踊り	こおどり	LHLLL
小欲	しょうよく	LHHHH
小翼羽	しょうよくう	LHHHLL
小利	しょうり	HLLL
小利口	こりこう	LHLLL
小吏	しょうり	HLLL
小理屈	こりくつ	LHLLL
小理窟	こりくつ	LHLLL
小粒	こつぶ	LHHH
小料理	こりょうり	LHLLL
小料理屋	こりょうりや	LHHHLL
小量	しょうりょう	LHHLL
小瑠璃	こるり	LHHH
小路	こうじ	HLLL
小路	こみち	LHHH
小路	しょうじ	HLLL
小禄	しょうろく	LHHHH
小論	しょうろん	LHHHH
小話	こばなし	LHLLL
小話	しょうわ	LHHH
小脇	こわき	LHHH
小惑星	しょうわくせい	LHHLLLL
小倅	こせがれ	LHLLL
小匣	こばこ	HLLL
小咄	こばなし	LHLLL
小婢	しょうひ	LHHH
小孩児	しょうがいじ	LHHLLL
小癪	こしゃく	LHHH
小皺	こじわ	LHHH
小筥	こばこ	HLLL
小篆	しょうてん	LHHHH
小綺麗	こぎれい	LHLLL
小舅	こじゅうと	LHLLL
小荳蒄	しょうずく	LHHHH
小逕	こみち	LHHH
小逕	しょうけい	LHHHH
小鬢	こびん	LHHH
小鰺刺	こあじさし	LHLLLL
少々	しょうしょう	HLLLL
少い	すくない	LHHLL
少くとも	すくなくとも	LHHLLLL
少し	すこし	LHLL
少しく	すこしく	LHLLL
少しずつ	すこしずつ	LHHHLL
少しも	すこしも	LHLLL
少と	ちっと	LHHL
少と	ちと	LHH
少ない	すくない	LHHLL
少なからず	すくなからず	LHHHLLL
少なくとも	すくなくとも	LHHLLLL
少なくも	すくなくも	LHHLLL
少なげ	すくなげ	LHHHH
少なめ	すくなめ	LHHHH
少な目	すくなめ	LHHHH
少尉	しょうい	HLLL
少雨	しょうう	HLLL
少恩	しょうおん	LHHHH
少額	しょうがく	LHHHH
少監	しょうげん	LHHHH
少閑	しょうかん	LHHHH
少許	しょうきょ	HLLL
少憩	しょうけい	LHHHH
少国民	しょうこくみん	LHHLLLL
少佐	しょうさ	LHHH
少子	しょうし	HLLL
少子化	しょうしか	LHHHH
少時	しょうじ	HLLL
少者	しょうしゃ	HLLL
少女	おとめ	LHLL
少女	しょうじょ	HLLL
少女子	おとめご	LHHLL
少将	しょうしょう	HLLLL
少少	しょうしょう	HLLLL
少食	しょうしょく	LHHHH
少人数	しょうにんず	LHHLLL
少人数	しょうにんずう	LHHLLLL
少数	しょうすう	LHHLL
少数意見	しょうすういけん	LHHHHLLL
少数精鋭	しょうすうせいえい	LHHLLLLLL
少数点	しょうすうてん	LHHLLLL
少数党	しょうすうとう	LHHHHHH
少数派	しょうすうは	LHHHHH
少数民族	しょうすうみんぞく	LHHHHLLLL
少壮	しょうそう	LHHHH
少弟	しょうてい	LHHHH
少敵	しょうてき	LHHHH
少糖類	しょうとうるい	LHHLLLL
少童	しょうどう	LHHHH
少年	しょうねん	LHHHH
少年院	しょうねんいん	LHHLLLL
少年鑑別所	しょうねんかんべつしょ	LHHHHHHHHH
少年刑務所	しょうねんけいむしょ	LHHHHHHLL
少年審判所	しょうねんしんぱんじょ	LHHHHHHHHH
少年団	しょうねんだん	LHHLLLL
少年犯罪	しょうねんはんざい	LHHHHLLLL
少年兵	しょうねんへい	LHHLLLL
少納言	しょうなごん	LHHLLL
少妹	しょうまい	LHHHH
少欲	しょうよく	LHHHH
少量	しょうりょう	LHHLL
少林寺拳法	しょうりんじけんぽう	LHHHHHLLLL
少婢	しょうひ	LHHH
尚	なお	HLL
尚々	なおなお	HLLLL
尚かつ	なおかつ	HLLLL
尚さら	なおさら	LHHHH
尚の事	なおのこと	LHHHHH
尚以て	なおもって	HLLLLL
尚且つ	なおかつ	HLLLL
尚古	しょうこ	HLLL
尚更	なおさら	LHHHH
尚書き	なおがき	LHHHH
尚書省	しょうしょしょう	LHHLLL
尚尚	なおなお	HLLLL
尚早	しょうそう	LHHHH
尚武	しょうぶ	HLLL
尚又	なおまた	HLLLL
庄	しょう	HLL
庄園	しょうえん	LHHHH
庄屋	しょうや	LHHH
床	しょう	HLL
床	とこ	LHH
床	ゆか	LHH
床しい	ゆかしい	LHHLL
床ずれ	とこずれ	LHHHH
床の間	とこのま	LHHHH
床運動	ゆかうんどう	LHHLLLL
床屋	とこや	LHHH
床下	ゆかした	LHHHH
床擦れ	とこずれ	LHHHH
床山	とこやま	LHHHH
床上	ゆかうえ	LHHHH
床上げ	とこあげ	LHHHH
床上浸水	ゆかうえしんすい	LHHHHLLLL
床飾り	とこかざり	LHHLLL
床暖房	ゆかだんぼう	LHHLLLL
床柱	とこばしら	LHHLLL
床店	とこみせ	LHHHH
床入り	とこいり	LHHHH
床板	しょうばん	LHHHH
床板	とこいた	LHHHH
床板	ゆかいた	LHHHH
床敷	とこしき	LHHHH
床伏	とこぶし	LHHHH
床払い	とこばらい	LHHLLL
床面積	ゆかめんせき	LHHLLLL
床離れ	とこばなれ	LHHLLL
床脇	とこわき	LHHHH
床几	しょうぎ	LHHH
床榻	しょうとう	LHHHH
床虱	とこじらみ	LHHLLL
彰義隊	しょうぎたい	LHHHHH
彰徳	しょうとく	LHHHH
承	しょう	HLL
承く	うく	LHH
承ける	うける	LHLL
承る	うけたまわる	LHHHHLL
承安	しょうあん	LHHHH
承安	じょうあん	LHHHH
承允	しょういん	LHHHH
承引	しょういん	LHHHH
承応	しょうおう	LHHHH
承久	じょうきゅう	LHHHH
承句	しょうく	HLLL
承継	しょうけい	LHHHH
承元	しょうげん	LHHHH
承口	うけぐち	LHLLL
承前	しょうぜん	LHHHH
承諾	しょうだく	LHHHH
承知	しょうち	LHHH
承知の助	しょうちのすけ	LHHHLLL
承知之助	しょうちのすけ	LHHHHHH
承徳	しょうとく	LHHHH
承認	しょうにん	LHHHH
承認図	しょうにんず	LHHLLL
承伏	しょうふく	LHHHH
承服	しょうふく	LHHHH
承平	じょうへい	LHHHH
